Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Disciplina_Prevista
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357866;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlG;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357868;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlM;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357869;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlN;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357870;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlK;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357871;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlL;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357872;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlA;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357873;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlB;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357874;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl8;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357875;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl9;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357876;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlE;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357877;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlF;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357878;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwlC;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357880;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl2;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357881;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl3;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357882;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl0;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357883;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl1;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357884;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl6;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357885;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl7;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357886;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl4;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357887;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwl5;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357888;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwew;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357889;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwex;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357890;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjweu;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357892;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe_;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357893;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe$;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357894;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwey;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357895;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwez;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357896;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjweo;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357897;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwep;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357898;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwem;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357899;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwen;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357900;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwes;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357901;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwet;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357902;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjweq;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357904;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjweg;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357905;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjweh;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357906;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwee;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357907;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwef;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357908;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwek;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357909;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwel;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357910;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwei;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357911;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwej;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357912;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweY;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357913;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweZ;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357914;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweW;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357916;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwec;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357917;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwed;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357918;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwea;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357919;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjweb;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357920;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweQ;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357921;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweR;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357922;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweO;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357923;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweP;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357924;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweU;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357925;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweV;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357926;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweS;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357928;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweI;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357929;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweJ;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357930;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweG;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357931;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweH;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357932;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweM;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357933;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweN;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357934;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweK;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357935;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweL;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357936;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweA;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357937;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweB;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357938;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe8;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357940;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweE;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357941;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweF;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357942;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweC;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357943;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjweD;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357944;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe2;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357945;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe3;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357946;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe0;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357947;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe1;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357948;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe6;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357949;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe7;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357950;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwe4;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357952;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfw;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357953;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfx;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357954;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfu;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357955;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfv;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357956;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwf_;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357957;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwf$;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357958;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfy;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357959;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfz;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357960;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfo;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357961;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfp;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357962;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfm;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357964;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfs;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357965;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwft;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357966;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfq;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357967;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfr;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357968;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfg;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357969;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfh;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357970;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfe;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357971;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwff;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357972;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfk;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357973;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfl;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357974;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfi;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357976;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfY;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357977;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfZ;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357978;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfW;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357979;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfX;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357980;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfc;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357981;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfd;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357982;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfa;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357983;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjwfb;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357984;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfQ;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357985;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfR;Arquitetura
IfcPlate;CURTAIN_PANEL;Neorex - 58:Neorex - 58:4357986;37. TP1;<Unnamed>;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjwfO;Arquitetura
