Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Disciplina_Prevista
IfcDistributionPort;CABLECARRIER;Port_9478084_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;27IwP6VPLnm6T_ljZ4Kj2d;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9985057_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;12DaeymeoxamDnC64xlO9z;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9478084_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2GGvfu$n$YwrCmtc0Ci9en;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9478700_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3zW3m5Qqb2cZXq3_ic8B9U;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9478628_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1jOX6wX1DuJCGNJyDIdyDU;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9478700_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0Oxj1Qo6SoZj_jHHj5fhKg;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9478628_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1Wra8mW5Y6p1AVXZR0AeJg;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481816_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;04$pDsG4klS3UbQNo192BJ;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9479522_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1uXvftXWs9aYVrkDzu652u;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9985172_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1kqlIaaYPvkyxAD$aA6NBL;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9479522_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1Pv85K92eQ3fqA42eD6tqP;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480933_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2HXo$n4E$TdpOIRQr$PFCx;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480860_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1OIxgWug3AhieVIl0bjoVS;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480933_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0mfNi$Ib14Ir5UQla1lZ1i;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480860_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0371Py0UUM$HnAbUkvQ50o;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480979_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2EgKA09aQ08xKQCZ4fS39P;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480937_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1NGB4nByr0y_NWODbRhjsq;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480979_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;258Z2doH2Ab4YhQYbwRSQv;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9480937_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2hx$tMuTTQ6JTwjdAejRPl;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481061_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0zlt1ADZhdzFF0jKUvoCvi;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481020_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3g9hiK$nWZUwewaEJkyIVy;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481058_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0GboeQ_jmuV03wj9xItMKP;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481020_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1Sm1rBdtfnTZTn2urIFnwQ;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481061_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2y65ypDXb_siDuaMAKlgEi;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481056_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0aP7dw54kLJBlYrzlob0l8;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9985294_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0bP3DB0AdggZ3x7FfUHmTu;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481056_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;09kPqlwgq8rvwjG1O0z_sj;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481058_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1k8X7dplycH0Glg8dXBIzf;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481223_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2mP5OdA2sGU$ijkJLMhZSb;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9985147_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2592jr6Wep$nSUab5442Ea;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481223_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3plt0IbGoHHXTSYcCYwCnO;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481732_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1exMd_iV1$jtu$7hmfZs6O;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481599_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;17y4d868VCo3GSa87r9MNU;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481732_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1jh$w_1_apS5WnlAX1eupN;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481599_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3VeztByX30zp2x_XQe3XHM;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481818_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3iWargqD$Z1aBsVMsyVu3S;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9481923_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1OdvDR1rfgDPq64CBD4LYR;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482515_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1WKS_Clw6tnIluJM12wSO5;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482546_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1MRt9CczQDJxdTggdmLy0x;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482515_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1gwGIUKai5WE$dQtXOMkGw;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482590_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3rQCKz_I7V4ijt3XXE4u4X;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482622_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0smsv6je4juyOcb8x9Kh4j;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9984979_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2zRjdOK2WFfcll9QdFt3cE;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482622_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1tFvRYBb8u8VtZEqkbYzB3;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3wln9jLsvX$w3qSZvW6Ur1;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_2;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0uoyyuj7vKJzsgKzHRrDOh;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_3;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0JaS4eezihFTN$JezUxb67;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_4;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;26_wMaw2DYN9kywx_TQnMg;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_5;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;36V2bRg7qqIUUy1p1rSSl5;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_6;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0O8XIh$Q8jDk4cPTLk2m8B;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_7;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1Bbt2b2xMpoL$OPWQrvOFP;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_8;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1ka$E84FLNhTpoaYFzxi__;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_9;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2SxVDNIYavCns9bKkh5Ka5;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_10;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2TukFH3zxRr8rHs8x0aboD;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_11;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0XZ2qiQw4SsKCVAEDkSQh0;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_12;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3yM$0H1ru81y7boKDLEDG3;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_13;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1EBJL64UIFVF59mPMT05lB;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_14;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3GUAJowiz0mfjp7CBFi9VI;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_15;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1_zR_NIpDRfD$GLqAWs_8T;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_16;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3GJXhyG7gIG$WeWQ$ixbBD;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_17;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;18xr50PhZtkZ1YdRQxY7kM;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_18;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;150QowI4jehB6NnJxivR03;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_19;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;05taPAW_YyaRja7utupHh7;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_20;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1Z7tf92yrZGPEQWtnTgSdM;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_21;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2Rl8RXSuM24Z9JwbRS_XM2;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_22;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3DS$TWK0R3YiI0cQ7QW$rv;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_23;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3LwZMVdEf51fkgiXxgtHFq;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_24;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;37FC1NYGYnvplBQdyUkP1U;Arquitetura
IfcDistributionPort;CABLE;Port_9482751_25;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0bMskaZOLhbmBHOg7WJ75T;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_26;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;08V93qk4IE1VeHmDZVvp_s;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_27;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0bRQAeH32xcJWfDtlNjdNB;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_28;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;03SM2RG9tbsUKg7Qy$bOYr;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9482751_29;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0axxQlwvhRoRLsXk4Ue_gg;Arquitetura
IfcDistributionPort;CABLE;Port_9484539_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3m4V6PXw4mM4VU1GFvPt_1;Arquitetura
IfcDistributionPort;CABLE;Port_9484604_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3CtiJf0i5A7Zsl5x1f7D7c;Arquitetura
IfcDistributionPort;CABLE;Port_9484659_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1wtGY54XtgUWZvcPxR_ivi;Arquitetura
IfcDistributionPort;CABLE;Port_9484669_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0Fs3mp2PLxKpNx7aRez4rP;Arquitetura
IfcDistributionPort;CABLE;Port_9484681_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;12FUlvojVnWTCE_otquqKK;Arquitetura
IfcDistributionPort;CABLE;Port_9484693_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0d3xU_mQtkL5U9XGL8zImD;Arquitetura
IfcDistributionPort;CABLE;Port_9484703_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1dcAgfXRNnjy_LMCZMt_kU;Arquitetura
IfcDistributionPort;CABLE;Port_9484715_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;192jZmZHiMTtPx2avVK6cv;Arquitetura
IfcDistributionPort;CABLE;Port_9484727_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3wW2uK9spcSZf_OdezuWMU;Arquitetura
IfcDistributionPort;CABLE;Port_9484739_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1PRHlEsIlCwY2j31WnKI$Q;Arquitetura
IfcDistributionPort;CABLE;Port_9484753_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1GlSVokbdCiADcnY1sfgXR;Arquitetura
IfcDistributionPort;CABLE;Port_9484875_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0b4v03FDws6dWMKJMNkYXa;Arquitetura
IfcDistributionPort;CABLE;Port_9486758_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0ku4lmYnDkwPza4o849Y89;Arquitetura
IfcDistributionPort;CABLE;Port_9486803_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2nymkLTwJOtw3xN9Ita8sS;Arquitetura
IfcDistributionPort;CABLE;Port_9486915_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0gzKJlikywatOhinME6Qln;Arquitetura
IfcDistributionPort;CABLE;Port_9486927_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1jjzGCQQ8axHji6JdMANvk;Arquitetura
IfcDistributionPort;CABLE;Port_9486951_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1Vx9W72_vq3c3QMQ$u39oU;Arquitetura
IfcDistributionPort;CABLE;Port_9486959_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2NkjtX7vW_hx3EQQX9FL4r;Arquitetura
IfcDistributionPort;CABLE;Port_9486973_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0DpKvxkFGNniMclLuveuMF;Arquitetura
IfcDistributionPort;CABLE;Port_9486999_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;33_niV$wvtN1wcy19VFGfc;Arquitetura
IfcDistributionPort;CABLE;Port_9487013_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0ShFITtcehLvFcLsGi0yMR;Arquitetura
IfcDistributionPort;CABLE;Port_9487111_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3K$wFb33bwHYLS6CQ3o0Ji;Arquitetura
IfcDistributionPort;CABLE;Port_9487129_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1_bK$OIFaBvertskBwyZ99;Arquitetura
IfcDistributionPort;CABLE;Port_9487167_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0B37a2h1UNgxioc4TKaAEk;Arquitetura
IfcDistributionPort;CABLE;Port_9487191_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0EfmJ_a6ZDEtDjntjFuSDM;Arquitetura
IfcDistributionPort;CABLE;Port_9487223_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2oA6NCqTjuA_KJJZGK_61E;Arquitetura
IfcDistributionPort;CABLE;Port_9487258_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0EO$FxIyShkl49Bl$eYz2H;Arquitetura
IfcDistributionPort;CABLE;Port_9487318_1;01. TCO;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2$bU72o5PXTbU3ec$xQ7nE;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9488462_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0k7BLbPheQmHyLljCRb6gt;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9488680_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1E1jSA$9px7J7JJFvLQVG0;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9488462_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1L8yO4qlui$oNz1kqDf0n0;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9908085_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3hAtWU1BAPBSBrf3A$wngi;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9488476_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3NPymHWooLOJsEj1FXD6Zg;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9488680_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1lEyMbdIlrz_AsZjdc_JoG;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9488476_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2coM5wgXyudBDu0F5XoNta;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489313_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3ndsseNzskYkBC9r_LbYdZ;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489313_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;12X6jJcOjv_PUwO53qaqQU;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489475_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2vt_1p3blm8n9$4Nd4xiqU;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489450_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;1g4ceJwSVcONPrBwwRFOu4;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489475_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2K2CcycZn5RdimKyWZrcgu;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489450_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3o5LQDtmxNtM6Kyidmn5V4;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489573_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3Xnu_fADzu9zw3HUSM4vnq;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489564_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3RwTed0E4srEGC53tIF9rV;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489573_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;023Zcz35hI9fMUQbVy715h;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489564_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2P1mf$XKyLQhud_wHTx8li;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489662_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0M8JG2wmeoqIyQCjhsHx5H;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489662_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2t1HlDOBOIxTr0Ri2rS8LV;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489917_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0LAj7DgDW445wGJyaMvmPA;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9528355_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;27ZCT5NhAPELtCbMimYnHu;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489917_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2aHEXCZLz4X6scmpHA3mXe;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489931_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3G$Cpo$lbsFp5LUU8ALRm8;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9528355_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3hAfgHurok7OuVsv$fGpfy;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9489931_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;10w1tiAmHBrlV9DO7Hj5$L;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490050_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0DhLmivdtg_1O$i3Yxmx6i;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490092_2;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0ENe9d7oJ8AigbcsfE17QB;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490050_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0yY2fZKy28R4Erap2PcqKT;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9528315_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0UI1H0moy2q7HDbhrp1kxb;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490051_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0pzI3p$138kMQZUlAFMag9;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490092_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;2Av6REJSeOdwGFYcp7ylro;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490051_1;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;3v9U4ujv2KnxHJZm3Wnzka;Arquitetura
IfcDistributionPort;CABLECARRIER;Port_9490096_0;01.1. TER;;;;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0MceERWYxoQXPHe65mi3Cg;Arquitetura
